ID,name,dif,time,priority,min.exp,code,urgency
3525,"Создать элемент 'Внешний вид' для локации 8 уровня 1, объект 6",5,15,2,5,2,2
3526,"Создать элемент 'Анимации' для локации 8 уровня 1, объект 7",3,9,1,3,2,3
3527,"Создать элемент 'Звук' для локации 8 уровня 1, объект 8",5,5,2,5,5,2
3528,"Создать элемент 'Анимации' для локации 8 уровня 1, объект 9",2,6,2,2,2,1
3529,"Создать элемент 'Анимации' для локации 8 уровня 1, объект 10",5,5,1,5,2,2
3530,"Создать элемент 'Количество' для локации 8 уровня 1, объект 1",3,3,3,3,4,2
3531,"Создать элемент 'Тип' для локации 8 уровня 1, объект 2",5,15,3,5,4,1
3532,"Создать элемент 'Количество' для локации 8 уровня 1, объект 3",1,2,3,1,4,3
3533,"Создать элемент 'Тип' для локации 8 уровня 1, объект 4",4,12,3,4,4,1
3534,"Создать элемент 'Тип' для локации 8 уровня 1, объект 5",5,10,3,5,4,1
3535,"Создать элемент 'Количество' для локации 8 уровня 1, объект 6",2,2,1,2,4,3
3536,"Создать элемент 'Количество' для локации 8 уровня 1, объект 7",1,2,2,1,4,1
3537,"Создать элемент 'Количество' для локации 8 уровня 1, объект 8",2,2,1,2,4,2
3538,"Создать элемент 'Количество' для локации 8 уровня 1, объект 9",2,6,2,2,4,3
3539,"Создать элемент 'Количество' для локации 8 уровня 1, объект 10",4,12,2,4,4,3
3540,"Создать элемент 'Окружение' для локации 8 уровня 1, объект 1",5,5,3,5,5,3
3541,"Создать элемент 'Окружение' для локации 8 уровня 1, объект 2",5,10,3,5,5,2
3542,"Создать элемент 'Саундтрек' для локации 8 уровня 1, объект 3",5,10,2,5,5,1
3543,"Создать элемент 'Окружение' для локации 8 уровня 1, объект 4",2,2,2,2,5,2
3544,"Создать элемент 'Саундтрек' для локации 8 уровня 1, объект 5",3,3,1,3,5,2
3545,"Создать элемент 'Окружение' для локации 8 уровня 1, объект 6",4,12,2,4,5,2
3546,"Создать элемент 'Окружение' для локации 8 уровня 1, объект 7",4,8,2,4,5,1
3547,"Создать элемент 'Саундтрек' для локации 8 уровня 1, объект 8",3,3,3,3,5,3
3548,"Создать элемент 'Окружение' для локации 8 уровня 1, объект 9",2,6,3,2,5,3
3549,"Создать элемент 'Окружение' для локации 8 уровня 1, объект 10",4,4,2,4,5,2
3550,"Создать элемент 'Камни' для локации 8 уровня 2, объект 1",2,4,2,2,2,2
3551,"Создать элемент 'Ландшафт' для локации 8 уровня 2, объект 2",2,2,3,2,3,3
3552,"Создать элемент 'Препятствия' для локации 8 уровня 2, объект 3",1,3,2,1,2,3
3553,"Создать элемент 'Растительность' для локации 8 уровня 2, объект 4",2,4,3,2,2,3
3554,"Создать элемент 'Камни' для локации 8 уровня 2, объект 5",1,2,1,1,2,3
3555,"Создать элемент 'Препятствия' для локации 8 уровня 2, объект 6",2,6,1,2,2,2
3556,"Создать элемент 'Камни' для локации 8 уровня 2, объект 7",4,8,3,4,2,3
3557,"Создать элемент 'Препятствия' для локации 8 уровня 2, объект 8",1,3,2,1,2,1
3558,"Создать элемент 'Растительность' для локации 8 уровня 2, объект 9",5,5,3,5,2,2
3559,"Создать элемент 'Ландшафт' для локации 8 уровня 2, объект 10",2,6,1,2,3,1
3560,"Создать элемент 'Внешний вид' для локации 8 уровня 2, объект 1",1,2,1,1,2,1
3561,"Создать элемент 'Звук' для локации 8 уровня 2, объект 2",5,5,1,5,5,2
3562,"Создать элемент 'Звук' для локации 8 уровня 2, объект 3",3,9,3,3,5,1
3563,"Создать элемент 'Анимации' для локации 8 уровня 2, объект 4",4,4,2,4,2,3
3564,"Создать элемент 'Анимации' для локации 8 уровня 2, объект 5",2,2,1,2,2,1
3565,"Создать элемент 'Атаки' для локации 8 уровня 2, объект 6",4,4,2,4,1,2
3566,"Создать элемент 'Звук' для локации 8 уровня 2, объект 7",1,1,3,1,5,1
3567,"Создать элемент 'Внешний вид' для локации 8 уровня 2, объект 8",4,4,3,4,2,2
3568,"Создать элемент 'Анимации' для локации 8 уровня 2, объект 9",5,5,2,5,2,2
3569,"Создать элемент 'Внешний вид' для локации 8 уровня 2, объект 10",2,2,3,2,2,3
3570,"Создать элемент 'Внешний вид' для локации 8 уровня 2, объект 1",4,12,3,4,2,1
3571,"Создать элемент 'Анимации' для локации 8 уровня 2, объект 2",4,12,1,4,2,3
3572,"Создать элемент 'Звук' для локации 8 уровня 2, объект 3",4,12,3,4,5,1
3573,"Создать элемент 'Атаки' для локации 8 уровня 2, объект 4",3,6,2,3,1,3
3574,"Создать элемент 'Атаки' для локации 8 уровня 2, объект 5",5,10,3,5,1,3
3575,"Создать элемент 'Атаки' для локации 8 уровня 2, объект 6",4,8,1,4,1,2
3576,"Создать элемент 'Анимации' для локации 8 уровня 2, объект 7",2,2,1,2,2,2
3577,"Создать элемент 'Звук' для локации 8 уровня 2, объект 8",3,9,1,3,5,3
3578,"Создать элемент 'Внешний вид' для локации 8 уровня 2, объект 9",1,1,2,1,2,2
3579,"Создать элемент 'Анимации' для локации 8 уровня 2, объект 10",1,3,3,1,2,3
3580,"Создать элемент 'Количество' для локации 8 уровня 2, объект 1",1,2,1,1,4,2
3581,"Создать элемент 'Тип' для локации 8 уровня 2, объект 2",2,4,2,2,4,3
3582,"Создать элемент 'Тип' для локации 8 уровня 2, объект 3",4,12,3,4,4,3
3583,"Создать элемент 'Тип' для локации 8 уровня 2, объект 4",5,5,2,5,4,1
3584,"Создать элемент 'Тип' для локации 8 уровня 2, объект 5",1,3,1,1,4,2
3585,"Создать элемент 'Тип' для локации 8 уровня 2, объект 6",5,5,2,5,4,3
